country_code,country,diet,attribute,centile_up,value,centile_down,value_baseline,diff_baseline,%_diff_baseline,value_baseline_adj,diff_baseline_adj,%_diff_baseline_adj
89,Guatemala,baseline,kg_co2e_total,114.28415227750727,892.7137269604694,74.63320061598932,892.7137269604694,0.0,0.0,1225.702614697511,-332.98888773704164,-0.2716718425367962
89,Guatemala,baseline,l_blue_green_wf,1297.480109871431,829089.5194702414,785.3848696180341,829089.5194702414,0.0,0.0,1011164.8184396575,-182075.29896941606,-0.1800649069756788
89,Guatemala,baseline,l_blue_wf_brackish_pond,190.5670046572772,177.2214601181617,4.068678108693888,177.2214601181617,0.0,0.0,341.04240105343615,-163.82094093527445,-0.48035358779217074
89,Guatemala,baseline,l_blue_wf_excl_pond,22.49960999999999,39168.048329902645,17.279966000000016,39168.048329902645,0.0,0.0,44085.842453431476,-4917.794123528831,-0.11155041731874737
89,Guatemala,baseline,l_blue_wf_freshwater_pond,973.4900202141539,1105.7194646945413,571.3745095093402,1105.7194646945413,0.0,0.0,2127.8304607101113,-1022.11099601557,-0.4803535877921709
89,Guatemala,baseline,l_blue_wf_total,1186.556634871431,40450.98925471534,592.7231536180341,40450.98925471534,0.0,0.0,46554.715315195026,-6103.726060479683,-0.13110865396028926
89,Guatemala,baseline,l_green_wf,110.92347500000005,788638.5302155263,192.66171600000007,788638.5302155263,0.0,0.0,964610.1031244627,-175971.5729089363,-0.18242766931317417
89,Guatemala,baseline_adjusted,kg_co2_luc_feed_palm,0.0,0.7284040471613733,0.0,0.4944768502368876,0.23392719692448571,0.4730801792084278,0.7284040471613733,0.0,0.0
89,Guatemala,baseline_adjusted,kg_co2_luc_feed_soy,0.0,13.83595595056304,0.0,7.913755812128326,5.9222001384347145,0.7483425416486281,13.83595595056304,0.0,0.0
89,Guatemala,baseline_adjusted,kg_co2_luc_human_palm_soy,0.0,30.309783619019928,0.0,28.533869660121542,1.7759139588983857,0.06223880532335834,30.309783619019928,0.0,0.0
89,Guatemala,baseline_adjusted,kg_co2_luc_pasture,0.0,20.537705260510972,0.0,13.45067220495472,7.087033055556251,0.5268906228304081,20.537705260510972,0.0,0.0
89,Guatemala,baseline_adjusted,kg_co2e_excl_luc,120.60764007111865,1160.2907658202557,78.29438279827545,842.3209524330279,317.9698133872279,0.3774924658691894,1160.2907658202557,0.0,0.0
89,Guatemala,baseline_adjusted,kg_co2e_total,120.60764007111865,1225.702614697511,78.29438279827545,892.7137269604694,332.98888773704164,0.3730074688901774,1225.702614697511,0.0,0.0
89,Guatemala,baseline_adjusted,l_blue_green_wf,2496.851858090982,1011164.8184396575,1511.3832236061412,829089.5194702414,182075.29896941606,0.2196087330663107,1011164.8184396575,0.0,0.0
89,Guatemala,baseline_adjusted,l_blue_wf_brackish_pond,366.72437292044856,341.04240105343615,7.829704993838504,177.2214601181617,163.82094093527445,0.9243854600117135,341.04240105343615,0.0,0.0
89,Guatemala,baseline_adjusted,l_blue_wf_excl_pond,43.297922339934075,44085.842453431476,33.253315319896785,39168.048329902645,4917.794123528831,0.12555627183942086,44085.842453431476,0.0,0.0
89,Guatemala,baseline_adjusted,l_blue_wf_freshwater_pond,1873.370040366627,2127.8304607101113,1099.5447983210997,1105.7194646945413,1022.11099601557,0.9243854600117142,2127.8304607101113,0.0,0.0
89,Guatemala,baseline_adjusted,l_blue_wf_total,2283.3923356270097,46554.715315195026,1140.627818634835,40450.98925471534,6103.726060479683,0.1508918860313948,46554.715315195026,0.0,0.0
89,Guatemala,baseline_adjusted,l_green_wf,213.4595224639727,964610.1031244627,370.75540497130623,788638.5302155263,175971.5729089363,0.22313336993672522,964610.1031244627,0.0,0.0
89,Guatemala,baseline_oecd,kg_co2_luc_feed_palm,0.0,2.140785391691984,0.0,0.4944768502368876,1.6463085414550962,3.3293945726001204,0.7284040471613733,1.4123813445306106,1.9390080958977791
89,Guatemala,baseline_oecd,kg_co2_luc_feed_soy,0.0,19.89627072506475,0.0,7.913755812128326,11.982514912936423,1.5141375596366609,13.83595595056304,6.060314774501709,0.4380120026513304
89,Guatemala,baseline_oecd,kg_co2_luc_human_palm_soy,0.0,27.146636014686386,0.0,28.533869660121542,-1.3872336454351561,-0.04861708776128359,30.309783619019928,-3.163147604333542,-0.1043606131964799
89,Guatemala,baseline_oecd,kg_co2_luc_pasture,0.0,57.24609389797435,0.0,13.45067220495472,43.79542169301963,3.2560024529396414,20.537705260510972,36.70838863746337,1.7873656366100794
89,Guatemala,baseline_oecd,kg_co2e_excl_luc,180.88892578976987,2942.7337565814355,101.93216202233648,842.3209524330279,2100.4128041484078,2.4936015162408176,1160.2907658202557,1782.4429907611798,1.5362037200227996
89,Guatemala,baseline_oecd,kg_co2e_total,180.88892578976987,3049.163542610853,101.93216202233648,892.7137269604694,2156.4498156503832,2.415611803117119,1225.702614697511,1823.4609279133417,1.4876862511738627
89,Guatemala,baseline_oecd,l_blue_green_wf,12795.68087590867,1425641.6104652372,6252.1782588217475,829089.5194702414,596552.0909949958,0.719526754331874,1011164.8184396575,414476.7920255797,0.40990032927091413
